per_gop,per_dem,per_third_party,County_with_State,Date,Series_Complete_Pop_Pct,Metro_status,PCTPOVALL_2021,MEDHHINC_2021,WA,BA,IA,AAPI,MEDIAN_AGE_TOT,through_hs,college_up,target
59.7,38.2,2.2,"Oldham County, KY",05/10/2023,59.7,1,4,109181,91.2,4.4,0.4,1.9,40.2,25.86,74.14,0
78.6,20.1,1.2,"Owen County, KY",05/10/2023,38.9,0,15,55321,96.9,1.3,0.4,0.3,43.7,58.54,41.46,0
88.1,11.4,0.5,"Owsley County, KY",05/10/2023,48.9,0,35,29365,97.0,0.8,0.4,0.2,41.7,72.86,27.14,0
79.6,19.1,1.3,"Pendleton County, KY",05/10/2023,45.6,1,14,56036,96.5,1.1,0.4,0.4,41.6,59.57,40.43,0
76.5,22.2,1.3,"Perry County, KY",05/10/2023,63.7,0,29,36528,96.0,1.7,0.2,0.9,41.2,54.79,45.21,0
79.9,19.2,1.0,"Pike County, KY",05/10/2023,54.2,0,30,38066,97.5,0.8,0.2,0.7,43.6,60.57,39.43,0
73.4,24.8,1.8,"Powell County, KY",05/10/2023,54.3,0,22,40116,96.9,1.2,0.3,0.4,39.7,61.34,38.66,0
80.6,18.0,1.4,"Pulaski County, KY",05/10/2023,47.9,0,19,45532,96.0,1.3,0.4,0.9,42.6,50.89,49.11,0
77.1,22.1,0.8,"Robertson County, KY",05/10/2023,39.9,0,18,51177,96.2,1.1,0.6,0.1,45.9,55.54,44.46,0
84.5,14.6,0.9,"Rockcastle County, KY",05/10/2023,41.7,0,21,43378,97.5,0.5,0.4,0.2,43.4,63.1,36.9,0
59.6,38.5,1.9,"Rowan County, KY",05/10/2023,54.1,0,20,52451,95.5,1.9,0.2,0.8,31.9,47.6,52.4,0
84.0,14.9,1.2,"Russell County, KY",05/10/2023,47.3,0,27,40454,96.6,0.9,0.5,0.7,43.4,55.64,44.36,0
61.3,36.5,2.2,"Scott County, KY",05/10/2023,57.9,1,9,71961,90.0,5.8,0.4,1.4,36.7,36.66,63.34,0
63.9,34.3,1.8,"Shelby County, KY",05/10/2023,48.8,1,9,72524,88.8,6.8,0.6,1.2,40.9,41.68,58.32,0
67.4,30.7,1.9,"Simpson County, KY",05/10/2023,52.6,0,13,58531,87.1,9.3,0.4,1.0,39.4,55.06,44.94,0
76.4,22.1,1.5,"Spencer County, KY",05/10/2023,31.3,1,7,91160,95.8,1.8,0.3,0.6,42.2,46.18,53.82,0
74.9,23.7,1.4,"Taylor County, KY",05/10/2023,49.5,0,17,50258,91.5,5.1,0.2,0.9,37.7,49.49,50.51,0
75.7,22.5,1.8,"Todd County, KY",05/10/2023,44.2,0,18,51189,89.1,7.9,0.3,0.5,37.6,60.54,39.46,0
74.4,24.3,1.3,"Trigg County, KY",05/10/2023,48.8,1,17,52511,89.6,6.8,0.4,0.5,46.0,43.66,56.34,0
74.7,23.4,1.9,"Trimble County, KY",05/10/2023,45.8,1,13,62902,95.9,1.0,0.7,0.7,42.5,61.8,38.2,0
75.5,23.2,1.3,"Union County, KY",05/10/2023,43.9,0,18,50862,90.5,6.2,0.3,0.6,43.9,55.13,44.87,0
57.4,40.6,2.0,"Warren County, KY",05/10/2023,40.4,1,14,59223,81.0,9.8,0.3,6.2,33.3,39.22,60.78,0
72.0,26.4,1.6,"Washington County, KY",05/10/2023,52.8,0,12,64733,92.2,5.2,0.2,0.7,42.3,54.79,45.21,0
80.4,18.4,1.2,"Wayne County, KY",05/10/2023,43.9,0,23,38651,95.6,2.0,0.4,0.5,44.5,61.72,38.28,0
75.2,23.6,1.3,"Webster County, KY",05/10/2023,47.9,0,15,52575,92.6,4.2,0.4,1.0,41.2,62.17,37.83,0
81.8,16.6,1.5,"Whitley County, KY",05/10/2023,45.9,0,27,37530,96.7,1.0,0.3,0.5,35.4,56.68,43.32,0
70.4,28.2,1.4,"Wolfe County, KY",05/10/2023,55.2,0,29,34749,97.6,0.5,0.5,0.2,43.3,67.54,32.46,0
55.0,42.9,2.1,"Woodford County, KY",05/10/2023,69.0,1,8,76942,92.2,4.7,0.3,1.0,43.4,34.82,65.18,0
79.5,19.1,1.4,"Acadia Parish, LA",05/10/2023,54.2,1,20,44648,79.7,17.6,0.5,0.4,37.5,62.64,37.36,0
77.2,21.5,1.3,"Allen Parish, LA",05/10/2023,37.7,0,20,43192,72.4,21.8,2.6,0.7,37.5,63.55,36.45,0
65.3,32.7,2.0,"Ascension Parish, LA",05/10/2023,52.2,1,11,75498,71.1,25.2,0.5,1.5,36.8,40.43,59.57,0
64.7,34.1,1.2,"Assumption Parish, LA",05/10/2023,44.8,0,19,42404,68.4,28.8,0.9,0.7,43.0,66.53,33.47,0
69.6,28.8,1.6,"Avoyelles Parish, LA",05/10/2023,49.3,0,30,38567,66.6,29.3,1.3,0.6,39.0,59.15,40.85,0
83.0,15.5,1.5,"Beauregard Parish, LA",05/10/2023,37.2,0,15,59550,83.8,11.4,1.3,0.8,37.3,51.5,48.5,0
55.2,43.5,1.3,"Bienville Parish, LA",05/10/2023,52.1,0,26,38093,55.9,41.2,0.5,0.4,42.6,61.44,38.56,0
69.7,28.7,1.7,"Bossier Parish, LA",05/10/2023,52.4,1,15,61225,70.1,24.4,0.7,2.0,37.0,39.09,60.91,0
45.8,52.5,1.7,"Caddo Parish, LA",05/10/2023,50.1,1,23,44968,45.9,50.3,0.5,1.6,39.5,45.53,54.47,0
66.6,31.4,2.0,"Calcasieu Parish, LA",05/10/2023,43.8,1,18,57667,70.9,24.8,0.6,1.6,37.5,46.19,53.81,0
83.5,15.6,0.9,"Caldwell Parish, LA",05/10/2023,40.0,0,22,39079,81.0,16.5,0.4,0.5,39.4,70.53,29.47,0
90.9,8.0,1.1,"Cameron Parish, LA",05/10/2023,18.5,1,14,62457,92.2,3.9,1.0,0.6,41.4,50.72,49.28,0
72.9,26.1,1.0,"Catahoula Parish, LA",05/10/2023,42.0,0,26,38006,67.7,30.1,0.8,0.1,40.9,65.06,34.94,0
57.3,41.5,1.2,"Claiborne Parish, LA",05/10/2023,41.9,0,29,36115,47.1,49.8,0.6,0.6,42.6,68.08,31.92,0
62.9,36.0,1.1,"Concordia Parish, LA",05/10/2023,45.9,0,33,36821,58.4,39.2,0.5,0.7,39.1,61.99,38.01,0
61.8,37.0,1.1,"De Soto Parish, LA",05/10/2023,44.0,1,19,48007,62.3,33.9,1.3,0.6,40.6,59.21,40.79,0
42.5,55.5,2.0,"East Baton Rouge Parish, LA",05/10/2023,57.7,1,19,51746,47.3,47.2,0.3,3.6,34.3,35.34,64.66,0
35.6,62.6,1.8,"East Carroll Parish, LA",05/10/2023,47.8,0,39,30288,28.6,68.4,0.5,0.6,36.8,70.1,29.9,0
57.7,40.7,1.6,"East Feliciana Parish, LA",05/10/2023,42.2,1,20,51296,56.2,41.3,0.6,0.3,43.8,59.11,40.89,0
71.7,27.0,1.3,"Evangeline Parish, LA",05/10/2023,39.7,0,26,37707,69.3,28.0,0.5,0.6,36.7,64.55,35.45,0
71.7,27.3,0.9,"Franklin Parish, LA",05/10/2023,38.2,0,24,38439,66.6,31.3,0.4,0.5,39.6,64.07,35.93,0
86.4,12.3,1.3,"Grant Parish, LA",05/10/2023,44.4,1,20,50979,80.6,15.4,1.4,0.7,37.7,60.52,39.48,0
65.0,33.7,1.3,"Iberia Parish, LA",05/10/2023,48.4,1,24,47391,61.6,32.9,0.7,2.7,37.9,60.03,39.97,0
47.2,50.9,1.9,"Iberville Parish, LA",05/10/2023,59.0,1,22,47942,50.6,47.1,0.4,0.5,40.1,59.9,40.1,0
70.7,28.1,1.2,"Jackson Parish, LA",05/10/2023,44.6,0,20,45481,70.2,26.8,0.4,0.6,42.4,60.99,39.01,0
54.7,43.6,1.7,"Jefferson Parish, LA",05/10/2023,67.3,1,17,56080,63.9,28.8,0.7,4.6,40.4,42.43,57.57,0
77.0,21.6,1.4,"Jefferson Davis Parish, LA",05/10/2023,37.8,0,17,48709,79.6,16.4,0.9,0.6,38.1,60.26,39.74,0
63.3,34.7,2.0,"Lafayette Parish, LA",05/10/2023,51.7,1,17,59062,68.1,27.6,0.5,2.1,36.9,40.45,59.55,0
79.4,19.1,1.5,"Lafourche Parish, LA",05/10/2023,46.2,1,15,58740,79.6,14.1,3.1,1.0,39.3,60.52,39.48,0
90.1,9.0,0.9,"La Salle Parish, LA",05/10/2023,47.2,0,19,47205,82.9,14.0,1.4,0.4,37.6,58.47,41.53,0
58.7,39.2,2.1,"Lincoln Parish, LA",05/10/2023,44.7,0,25,40384,56.2,40.3,0.5,1.5,28.2,38.37,61.63,0
84.1,14.2,1.7,"Livingston Parish, LA",05/10/2023,41.0,1,12,71605,87.4,9.7,0.5,0.9,36.7,49.72,50.28,0
41.3,56.8,1.8,"Madison Parish, LA",05/10/2023,47.8,0,35,33619,35.6,61.5,0.4,0.4,37.4,57.21,42.79,0
56.2,42.7,1.0,"Morehouse Parish, LA",05/10/2023,47.3,0,30,36998,49.2,48.3,0.3,0.6,40.9,61.04,38.96,0
56.5,41.7,1.8,"Natchitoches Parish, LA",05/10/2023,44.9,0,22,43381,54.3,41.4,1.1,0.8,33.7,51.02,48.98,0
15.0,83.1,1.9,"Orleans Parish, LA",05/10/2023,72.5,1,25,46188,36.1,58.6,0.4,3.1,38.9,34.27,65.73,1
61.1,37.5,1.4,"Ouachita Parish, LA",05/10/2023,46.7,1,25,47737,59.2,38.0,0.3,1.1,37.0,45.14,54.86,0
67.3,31.0,1.7,"Plaquemines Parish, LA",05/10/2023,71.1,1,14,68765,68.4,22.0,1.7,4.8,38.1,50.54,49.46,1
60.6,37.9,1.5,"Pointe Coupee Parish, LA",05/10/2023,56.7,1,18,51988,63.5,34.4,0.4,0.4,43.7,55.96,44.04,0
65.1,33.1,1.8,"Rapides Parish, LA",05/10/2023,51.7,1,19,47316,63.6,32.0,1.0,1.5,38.3,50.57,49.43,0
58.4,39.8,1.8,"Red River Parish, LA",05/10/2023,38.1,0,23,40724,58.0,39.1,0.8,0.4,41.3,69.69,30.31,0
66.5,32.4,1.1,"Richland Parish, LA",05/10/2023,44.1,0,25,39804,62.4,35.7,0.4,0.4,39.3,61.05,38.95,0
82.8,16.3,0.8,"Sabine Parish, LA",05/10/2023,39.8,0,19,44952,69.7,16.0,9.6,0.5,41.8,61.42,38.58,0
63.3,34.8,1.8,"St. Bernard Parish, LA",05/10/2023,50.7,1,21,46938,67.7,26.0,1.1,2.4,36.4,49.31,50.69,0
63.9,34.4,1.7,"St. Charles Parish, LA",05/10/2023,58.2,1,11,70224,70.6,25.8,0.5,1.3,39.3,41.48,58.52,0
44.1,54.3,1.6,"St. Helena Parish, LA",05/10/2023,32.3,1,25,41937,46.7,51.1,0.5,0.3,42.0,65.97,34.03,0
47.3,51.7,1.0,"St. James Parish, LA",05/10/2023,53.0,1,17,60466,51.2,47.2,0.3,0.4,41.3,53.15,46.85,0
35.2,63.4,1.5,"St. John the Baptist Parish, LA",05/10/2023,61.8,1,16,58548,36.9,59.3,0.6,1.3,39.0,52.57,47.43,0
56.3,42.2,1.5,"St. Landry Parish, LA",05/10/2023,43.3,0,26,39806,55.4,42.0,0.4,0.5,37.3,60.63,39.37,0
67.3,31.2,1.5,"St. Martin Parish, LA",05/10/2023,41.3,1,18,49271,67.2,29.4,0.7,1.1,39.3,62.71,37.29,0
63.9,34.7,1.4,"St. Mary Parish, LA",05/10/2023,46.3,0,22,42757,62.1,31.6,2.3,1.6,40.7,65.46,34.54,0
71.1,26.9,1.9,"St. Tammany Parish, LA",05/10/2023,58.4,1,12,68616,81.1,14.6,0.6,1.7,40.8,33.26,66.74,0
65.6,32.8,1.7,"Tangipahoa Parish, LA",05/10/2023,48.0,1,17,51596,66.2,30.7,0.5,0.8,36.1,53.58,46.42,0
46.9,52.0,1.1,"Tensas Parish, LA",05/10/2023,64.5,0,32,31438,43.1,54.6,0.3,0.3,48.7,65.96,34.04,0
74.3,24.2,1.5,"Terrebonne Parish, LA",05/10/2023,46.9,1,16,59482,70.8,18.8,6.2,1.2,38.5,56.95,43.05,0
75.1,23.7,1.2,"Union Parish, LA",05/10/2023,46.8,1,20,43746,74.2,23.4,0.8,0.4,44.1,59.81,40.19,0
80.3,18.3,1.4,"Vermilion Parish, LA",05/10/2023,39.4,1,20,52070,81.2,14.4,0.5,2.1,38.7,57.97,42.03,0
81.7,16.8,1.5,"Vernon Parish, LA",05/10/2023,60.5,0,17,51401,78.2,13.8,1.7,2.4,32.1,51.58,48.42,0
68.2,30.6,1.2,"Washington Parish, LA",05/10/2023,43.2,0,24,39363,66.8,30.5,0.5,0.4,40.0,63.16,36.84,0
64.9,33.9,1.2,"Webster Parish, LA",05/10/2023,44.3,1,24,41436,63.4,33.6,0.6,0.6,41.9,57.48,42.52,0
54.5,44.0,1.5,"West Baton Rouge Parish, LA",05/10/2023,55.1,1,15,67436,56.0,41.5,0.3,0.7,37.1,49.88,50.12,0
85.5,14.1,0.5,"West Carroll Parish, LA",05/10/2023,41.7,0,22,40812,82.1,14.6,1.0,0.4,42.7,67.19,32.81,0
61.6,36.7,1.7,"West Feliciana Parish, LA",05/10/2023,90.6,1,22,69086,53.5,44.3,0.2,0.9,43.1,52.56,47.44,1
74.2,24.8,1.0,"Winn Parish, LA",05/10/2023,49.1,0,26,44942,66.6,30.4,0.9,0.3,41.6,64.71,35.29,0
49.9,47.0,3.1,"Androscoggin County, ME",05/10/2023,73.4,1,14,61411,90.6,5.4,0.5,1.1,40.6,43.78,56.22,1
59.0,39.0,2.0,"Aroostook County, ME",05/10/2023,71.8,0,14,51770,94.5,1.1,2.0,0.7,48.7,47.66,52.34,1
30.8,66.5,2.8,"Cumberland County, ME",05/10/2023,93.3,1,7,80484,91.2,3.7,0.3,2.6,42.5,24.7,75.3,1
50.3,46.4,3.3,"Franklin County, ME",05/10/2023,67.3,0,11,52295,96.2,0.7,0.5,0.6,45.6,42.93,57.07,0
42.4,54.8,2.8,"Hancock County, ME",05/10/2023,81.2,0,11,57001,95.3,1.2,0.5,1.4,49.3,35.98,64.02,1
48.3,48.6,3.1,"Kennebec County, ME",05/10/2023,75.6,0,11,60449,95.3,0.9,0.6,1.0,44.0,40.58,59.42,1
38.8,58.7,2.5,"Knox County, ME",05/10/2023,88.3,0,10,68786,96.3,0.8,0.5,0.7,49.5,38.07,61.93,1
43.5,53.8,2.8,"Lincoln County, ME",05/10/2023,85.0,0,9,65638,96.0,0.9,0.5,0.9,51.6,38.08,61.92,1
52.8,44.1,3.1,"Oxford County, ME",05/10/2023,71.4,0,15,51872,96.2,0.6,0.5,0.7,48.0,48.65,51.35,1
52.6,44.2,3.2,"Penobscot County, ME",05/10/2023,74.5,1,14,56261,94.5,1.1,1.3,1.3,42.9,39.26,60.74,1
62.0,35.5,2.5,"Piscataquis County, ME",05/10/2023,64.6,0,14,49999,95.4,0.8,0.7,1.3,50.8,47.68,52.32,0
40.6,56.3,3.1,"Sagadahoc County, ME",05/10/2023,84.2,1,8,75624,95.7,1.1,0.4,1.0,47.1,34.44,65.56,1
60.4,37.0,2.7,"Somerset County, ME",05/10/2023,64.7,0,14,51040,96.4,0.7,0.6,0.6,47.0,50.41,49.59,0
46.0,50.8,3.2,"Waldo County, ME",05/10/2023,74.9,0,13,58262,96.5,0.7,0.5,0.7,47.4,39.33,60.67,1
58.7,39.0,2.3,"Washington County, ME",05/10/2023,76.0,0,18,42755,91.1,0.8,5.1,0.6,48.7,46.49,53.51,1
42.3,54.9,2.8,"York County, ME",05/10/2023,83.8,1,8,73794,94.9,1.3,0.3,1.5,45.2,35.46,64.54,1
68.2,29.9,1.9,"Allegany County, MD",05/10/2023,57.6,1,16,49236,88.3,7.8,0.2,1.2,41.6,50.55,49.45,0
41.3,55.8,2.9,"Anne Arundel County, MD",05/10/2023,80.9,1,6,107281,71.4,19.8,0.5,4.8,39.1,29.11,70.89,1
35.2,62.3,2.5,"Baltimore County, MD",05/10/2023,76.1,1,9,80159,58.0,31.9,0.5,6.7,39.8,33.16,66.84,1
51.6,46.0,2.4,"Calvert County, MD",05/10/2023,73.9,1,5,117459,79.5,14.2,0.5,2.2,40.5,34.27,65.73,1
65.1,32.3,2.6,"Caroline County, MD",05/10/2023,59.1,0,13,61945,80.7,13.8,1.0,1.5,40.3,54.48,45.52,0
60.0,36.3,3.6,"Carroll County, MD",05/10/2023,74.9,1,5,102006,90.4,4.4,0.3,2.6,41.5,34.41,65.59,1
62.0,35.4,2.6,"Cecil County, MD",05/10/2023,61.9,1,10,76727,86.8,8.4,0.4,1.6,40.8,44.65,55.35,0
28.6,69.5,2.0,"Charles County, MD",05/10/2023,74.3,1,6,103918,38.2,53.3,0.8,3.7,38.9,36.08,63.92,1
54.9,42.9,2.2,"Dorchester County, MD",05/10/2023,61.9,0,15,54731,66.4,29.2,0.6,1.1,44.7,52.15,47.85,0
43.7,53.3,2.9,"Frederick County, MD",05/10/2023,82.6,1,6,104253,77.6,12.1,0.6,6.4,39.1,30.99,69.01,1
76.9,21.0,2.1,"Garrett County, MD",05/10/2023,53.1,0,11,55107,97.1,1.0,0.3,0.5,47.6,51.35,48.65,0
54.6,42.6,2.8,"Harford County, MD",05/10/2023,72.9,1,7,95951,77.2,16.0,0.4,3.3,40.7,32.44,67.56,1
26.4,70.7,2.9,"Howard County, MD",05/10/2023,90.8,1,6,131412,53.6,21.3,0.5,20.6,39.6,17.48,82.52,1
48.1,49.4,2.5,"Kent County, MD",05/10/2023,68.5,0,12,66183,81.5,14.2,0.5,1.5,49.3,41.11,58.89,0
19.0,78.6,2.4,"Montgomery County, MD",05/10/2023,94.0,1,8,112352,58.4,20.7,0.9,16.3,40.5,21.9,78.1,1
8.7,89.3,2.0,"Prince George's County, MD",05/10/2023,79.6,1,11,89689,27.0,64.1,1.4,4.6,38.9,38.19,61.81,1
61.9,35.4,2.8,"Queen Anne's County, MD",05/10/2023,70.2,1,8,94583,89.6,6.2,0.5,1.4,44.9,34.94,65.06,1
55.4,41.6,3.1,"St. Mary's County, MD",05/10/2023,68.9,1,7,106539,77.0,15.6,0.5,3.1,37.3,39.58,60.42,0
56.6,41.8,1.6,"Somerset County, MD",05/10/2023,52.2,1,23,47131,55.0,40.5,0.5,1.1,38.5,53.26,46.74,0
48.5,49.0,2.4,"Talbot County, MD",05/10/2023,76.8,0,9,78931,82.8,12.8,0.5,1.8,51.3,31.3,68.7,1
59.3,38.4,2.2,"Washington County, MD",05/10/2023,62.1,1,14,65433,80.4,13.5,0.4,2.2,40.7,48.13,51.87,0
49.6,47.7,2.6,"Wicomico County, MD",05/10/2023,58.2,1,14,61848,64.9,28.0,0.5,3.4,36.3,43.96,56.04,0
58.6,39.6,1.8,"Worcester County, MD",05/10/2023,75.0,1,10,70952,83.3,12.5,0.4,1.7,51.1,37.16,62.84,1
10.7,87.3,2.0,"Baltimore city, MD",05/10/2023,68.2,1,22,54068,31.7,62.3,0.5,2.9,36.4,41.79,58.21,0
36.8,61.2,2.0,"Barnstable County, MA",05/10/2023,0.8400015720798617,1,8,82980,91.8,3.8,0.7,1.8,55.6,26.56,73.44,0
25.3,72.4,2.3,"Berkshire County, MA",05/10/2023,64.1,1,10,60945,91.3,3.9,0.4,1.9,48.0,36.16,63.84,0
42.9,54.9,2.2,"Bristol County, MA",05/10/2023,70.6,1,11,72857,86.3,7.7,0.7,2.8,41.1,44.32,55.68,1
20.6,77.5,2.0,"Dukes County, MA",05/10/2023,0.93,0,7,79338,89.2,5.2,1.2,1.5,49.8,29.55,70.45,0
34.4,63.4,2.2,"Essex County, MA",05/10/2023,78.9,1,9,87145,83.9,7.9,1.0,4.3,41.1,34.64,65.36,1
26.4,70.7,2.9,"Franklin County, MA",05/10/2023,74.0,0,10,68948,93.3,1.9,0.5,2.0,47.1,34.35,65.65,1
40.0,57.7,2.3,"Hampden County, MA",05/10/2023,70.3,1,17,61818,81.6,11.5,0.8,3.0,39.5,44.24,55.76,1
25.4,72.1,2.5,"Hampshire County, MA",05/10/2023,72.3,1,11,77117,87.6,3.7,0.3,5.8,37.4,26.32,73.68,1
26.3,71.5,2.2,"Middlesex County, MA",05/10/2023,85.7,1,7,112345,76.4,6.2,0.3,14.4,39.1,24.5,75.5,1
26.2,71.7,2.1,"Nantucket County, MA",05/10/2023,0.8700105226236409,0,5,110966,84.2,11.3,0.5,1.9,41.8,22.04,77.96,0
30.7,67.0,2.2,"Norfolk County, MA",05/10/2023,84.9,1,6,114658,75.4,8.9,0.3,13.1,40.9,23.9,76.1,1
40.2,57.5,2.3,"Plymouth County, MA",05/10/2023,75.4,1,7,99445,83.1,12.5,0.3,1.9,43.1,33.75,66.25,1
17.5,80.6,1.9,"Suffolk County, MA",05/10/2023,78.4,1,18,77163,61.3,24.1,0.8,9.9,34.2,33.82,66.18,1
39.7,57.6,2.7,"Worcester County, MA",05/10/2023,74.9,1,10,84583,84.4,6.9,0.4,5.8,40.4,35.29,64.71,1
68.6,30.3,1.0,"Alcona County, MI",05/10/2023,59.7,0,12,46749,96.2,0.8,0.8,0.6,58.9,47.51,52.49,0
58.8,40.0,1.2,"Alger County, MI",05/10/2023,64.1,0,12,54516,83.9,7.7,4.7,0.5,49.0,54.96,45.04,0
61.7,36.4,1.9,"Allegan County, MI",05/10/2023,53.9,0,9,73873,94.6,1.6,0.7,1.0,40.7,45.31,54.69,0
63.0,35.4,1.7,"Alpena County, MI",05/10/2023,57.1,0,15,50848,96.5,0.7,0.8,0.6,47.6,43.55,56.45,0
61.1,37.4,1.5,"Antrim County, MI",05/10/2023,59.8,0,10,59430,96.2,0.5,1.3,0.4,51.8,37.95,62.05,0
67.1,31.4,1.5,"Arenac County, MI",05/10/2023,52.2,0,14,50452,95.6,0.7,1.4,0.5,50.1,49.77,50.23,0
62.2,36.6,1.2,"Baraga County, MI",05/10/2023,63.0,0,15,46656,73.0,7.8,14.2,0.4,45.1,49.57,50.43,0
65.4,32.9,1.8,"Barry County, MI",05/10/2023,50.8,1,8,68380,95.7,0.8,0.6,0.6,42.9,42.33,57.67,0
55.0,43.4,1.6,"Bay County, MI",05/10/2023,58.5,1,12,56681,94.2,2.1,0.7,0.6,43.7,42.94,57.06,0
53.8,44.7,1.5,"Benzie County, MI",05/10/2023,64.5,0,9,67924,95.4,0.8,1.5,0.6,50.6,35.99,64.01,0
52.8,45.4,1.7,"Berrien County, MI",05/10/2023,58.6,1,16,57554,80.0,14.1,0.7,2.3,42.8,37.24,62.76,0
68.5,30.0,1.5,"Branch County, MI",05/10/2023,46.6,0,12,60481,94.7,2.0,0.6,0.8,41.0,52.63,47.37,0
54.6,43.6,1.8,"Calhoun County, MI",05/10/2023,53.9,1,13,55639,81.0,11.2,0.8,2.9,40.0,44.61,55.39,0
63.7,34.8,1.5,"Cass County, MI",05/10/2023,45.7,1,11,62065,89.5,5.0,1.3,0.9,45.3,45.1,54.9,0
57.9,40.8,1.3,"Charlevoix County, MI",05/10/2023,66.3,0,9,64604,94.9,0.6,1.7,0.8,50.5,33.77,66.23,0
64.2,34.3,1.5,"Cheboygan County, MI",05/10/2023,57.8,0,12,53747,92.5,0.9,3.3,0.5,52.2,45.12,54.88,0
60.5,37.7,1.8,"Chippewa County, MI",05/10/2023,71.8,0,17,48972,70.9,6.2,16.6,0.8,40.6,41.3,58.7,1
66.7,31.9,1.4,"Clare County, MI",05/10/2023,47.4,0,18,46085,96.3,0.8,0.9,0.4,48.5,52.86,47.14,0
52.4,45.8,1.8,"Clinton County, MI",05/10/2023,59.7,1,7,77617,93.2,2.2,0.6,1.8,41.7,30.33,69.67,0
64.7,34.0,1.3,"Crawford County, MI",05/10/2023,52.5,0,15,50367,95.8,0.8,0.8,0.8,51.3,39.4,60.6,0
62.4,36.0,1.6,"Delta County, MI",05/10/2023,64.1,0,11,53234,93.2,0.5,2.8,0.6,47.9,42.87,57.13,0
65.9,32.5,1.6,"Dickinson County, MI",05/10/2023,70.1,0,11,56033,95.7,0.6,1.1,0.9,45.9,37.19,62.81,1
49.4,48.7,1.9,"Eaton County, MI",05/10/2023,58.5,1,8,70638,86.6,7.4,0.6,2.5,41.7,31.44,68.56,0
54.7,43.6,1.7,"Emmet County, MI",05/10/2023,74.4,0,8,71401,92.3,0.9,3.7,0.8,46.7,29.85,70.15,1
44.6,53.9,1.5,"Genesee County, MI",05/10/2023,51.6,1,16,52157,74.9,20.3,0.6,1.1,40.9,40.39,59.61,0
67.7,31.0,1.3,"Gladwin County, MI",05/10/2023,48.8,0,15,49146,97.0,0.5,0.6,0.5,50.8,50.62,49.38,0
55.6,43.2,1.2,"Gogebic County, MI",05/10/2023,67.2,0,17,44675,93.1,0.8,3.2,0.6,51.6,39.66,60.34,0
50.6,47.6,1.7,"Grand Traverse County, MI",05/10/2023,68.1,0,8,66271,94.9,0.9,1.3,1.0,43.4,27.04,72.96,0
63.3,35.0,1.7,"Gratiot County, MI",05/10/2023,47.0,0,15,55249,90.9,6.2,0.8,0.6,39.4,49.31,50.69,0
73.1,25.2,1.6,"Hillsdale County, MI",05/10/2023,39.8,0,14,54863,96.4,0.8,0.6,0.5,42.8,50.6,49.4,0
56.1,41.9,2.0,"Houghton County, MI",05/10/2023,54.7,0,14,52585,93.9,1.1,0.8,2.5,32.4,37.66,62.34,0
69.1,29.8,1.2,"Huron County, MI",05/10/2023,55.6,0,11,51767,97.2,0.7,0.4,0.6,49.6,51.0,49.0,0
33.0,65.2,1.9,"Ingham County, MI",05/10/2023,59.0,1,15,57733,75.4,12.6,0.6,6.7,32.8,27.77,72.23,0
64.1,33.8,2.0,"Ionia County, MI",05/10/2023,48.3,0,11,64641,90.6,6.1,0.7,0.5,39.0,48.95,51.05,0
63.5,35.0,1.5,"Iosco County, MI",05/10/2023,57.3,0,14,47401,95.1,0.9,0.9,0.9,53.5,46.87,53.13,0
62.1,36.7,1.2,"Iron County, MI",05/10/2023,57.5,0,15,48920,95.4,0.6,1.6,0.6,53.6,51.13,48.87,0
50.4,47.8,1.8,"Isabella County, MI",05/10/2023,45.9,0,18,47999,88.0,2.8,3.9,1.7,29.9,38.99,61.01,0
58.6,39.6,1.8,"Jackson County, MI",05/10/2023,53.8,1,11,58637,87.1,8.2,0.5,0.9,41.1,42.22,57.78,0
39.6,58.4,2.0,"Kalamazoo County, MI",05/10/2023,63.9,1,14,62476,80.7,11.9,0.5,3.0,34.9,28.2,71.8,0
69.9,28.2,1.8,"Kalkaska County, MI",05/10/2023,47.5,0,10,57920,94.5,0.8,1.0,0.8,44.5,51.17,48.83,0
45.9,52.0,2.0,"Kent County, MI",05/10/2023,63.9,1,9,71933,81.6,10.8,0.7,3.6,36.1,31.91,68.09,0
55.4,43.2,1.5,"Keweenaw County, MI",05/10/2023,60.4,0,10,50729,97.0,0.3,0.5,0.2,56.2,31.31,68.69,0
62.4,36.2,1.4,"Lake County, MI",05/10/2023,65.6,0,18,40382,84.6,10.8,1.0,0.4,52.4,58.59,41.41,0
67.4,31.1,1.5,"Lapeer County, MI",05/10/2023,48.2,1,9,71306,95.8,1.4,0.5,0.7,44.6,44.89,55.11,0
46.8,52.0,1.1,"Leelanau County, MI",05/10/2023,84.0,0,6,86406,93.6,0.6,3.2,0.7,55.8,24.53,75.47,1
59.1,39.2,1.7,"Lenawee County, MI",05/10/2023,54.5,0,11,62050,93.7,2.8,0.6,0.6,42.3,45.47,54.53,0
60.5,37.9,1.6,"Livingston County, MI",05/10/2023,61.6,1,5,92357,96.2,0.7,0.5,1.1,44.0,29.16,70.84,0
70.3,28.1,1.7,"Luce County, MI",05/10/2023,45.8,0,18,47959,87.6,1.0,6.9,0.3,48.4,45.12,54.88,0
61.4,37.5,1.1,"Mackinac County, MI",05/10/2023,76.3,0,11,53028,73.9,3.5,16.2,1.1,52.6,44.43,55.57,1
